B1,17.788409,-64.627597,5,1,2,1,f,1
B2,17.789773,-64.626666,5,1,2,1,f,4
B3,17.783094,-64.614816,5,1,2,1,f,48
B4,17.783549,-64.614349,5,1,2,1,f,45
B5,17.777399,-64.593073,5,1,2,1,f,63
B6,17.784488,-64.610113,5,1,2,1,f,45
B7,17.787701,-64.604011,5,1,2,1,f,39
B8,17.791747,-64.606405,5,1,2,1,f,42
B9,17.795287,-64.615397,5,1,2,1,f,44
B10,17.795797,-64.608328,5,1,2,1,f,39
B11,17.778719,-64.597329,5,1,2,1,f,54
B12,17.778796,-64.642600,5,1,2,1,f,39
B13,17.779067,-64.610064,5,1,1,1,f,45
B14,17.779814,-64.628934,5,1,1,1,f,46
B15,17.780383,-64.614792,5,1,2,1,f,50
B16,17.781083,-64.639320,5,1,1,1,f,40
B17,17.787919,-64.577131,5,1,1,1,f,49
B18,17.788375,-64.576664,5,1,2,1,f,57
B19,17.790178,-64.577151,5,1,2,1,f,57
B20,17.791066,-64.579046,5,1,1,1,f,55
B21,17.794715,-64.574833,5,1,1,1,f,62
B22,17.799106,-64.590435,5,1,2,1,f,42
B23,17.800887,-64.593753,5,1,1,1,f,46
B24,17.807847,-64.626358,5,1,2,1,f,44
B25,17.780183,-64.638840,5,1,1,1,f,42
B26,17.781905,-64.594527,5,1,2,1,f,40
B27,17.803690,-64.637168,5,1,2,1,f,75
B28,17.784465,-64.612942,5,1,2,1,f,17
B29,17.792059,-64.623386,5,1,2,1,f,6
B30,17.792947,-64.625280,5,1,2,1,f,15
B31,17.782793,-64.596422,5,1,2,1,f,39
B32,17.785457,-64.602104,5,1,2,1,f,34
B33,17.786809,-64.602588,5,1,2,1,f,38
B34,17.791225,-64.614889,5,1,2,1,f,30
B35,17.793060,-64.611604,5,1,2,1,f,34
B36,17.796557,-64.625784,5,1,2,1,f,33
B37,17.800630,-64.624878,5,1,2,1,f,10
B38,17.801986,-64.624890,5,1,2,1,f,20
B39,17.784614,-64.649255,5,1,2,1,f,31
B40,17.785081,-64.647373,5,1,2,1,f,28
B41,17.786892,-64.646918,5,1,1,1,f,33
B42,17.787770,-64.595523,5,1,2,1,f,29
B43,17.790913,-64.597909,5,1,1,1,f,33
B44,17.791949,-64.636589,5,1,2,1,f,10
B45,17.793183,-64.596514,5,1,2,1,f,26
B46,17.793363,-64.629528,5,1,1,1,f,16
B47,17.794200,-64.637553,5,1,2,1,f,7
B48,17.794219,-64.635195,5,1,2,1,f,8
B49,17.797690,-64.597969,5,1,2,1,f,25
B50,17.798570,-64.600806,5,1,2,1,f,24
B51,17.798733,-64.635708,5,1,1,1,f,28
B52,17.799224,-64.630996,5,1,2,1,f,13
B53,17.799504,-64.597042,5,1,1,1,f,33
B54,17.800100,-64.634306,5,1,1,1,f,23
B55,17.802176,-64.601782,5,1,2,1,f,36
B56,17.802909,-64.622540,5,1,1,1,f,12
B57,17.803037,-64.606978,5,1,1,1,f,37
B58,17.803470,-64.609340,5,1,1,1,f,29
B59,17.806503,-64.624931,5,1,1,1,f,38
B60,17.807360,-64.630599,5,1,1,1,f,34
B61,17.783738,-64.645946,5,1,2,1,f,32
B62,17.784210,-64.643593,5,1,1,1,f,32
B63,17.784445,-64.615300,5,1,1,1,f,5
B64,17.789619,-64.590351,5,1,2,1,f,38
B65a,17.788405,-64.628068,5,2,1,1,f,6
B66a,17.810062,-64.631566,5,2,1,1,f,80
B67a,17.789504,-64.604498,5,2,1,1,f,43
B68a,17.793971,-64.610669,5,2,1,1,f,42
B69a,17.794808,-64.618694,5,2,1,1,f,40
B70a,17.790611,-64.579513,5,2,1,1,f,53
B71a,17.795645,-64.571540,5,2,1,1,f,61
B72a,17.796081,-64.573430,5,2,1,1,f,61
B73a,17.796445,-64.584281,5,2,1,1,f,58
B74a,17.799623,-64.582422,5,2,1,1,f,89
B75a,17.807764,-64.636262,5,2,1,1,f,61
B76a,17.807952,-64.613625,5,2,1,1,f,92
B77a,17.774182,-64.599646,5,2,1,1,f,58
B78a,17.790534,-64.588945,5,2,1,1,f,39
B79a,17.784005,-64.613881,5,2,1,1,f,29
B80a,17.794274,-64.628593,5,2,1,1,f,13
B81a,17.790048,-64.593185,5,2,1,1,f,36
B82a,17.790318,-64.615353,5,2,1,1,f,15
B83a,17.798348,-64.627687,5,2,1,1,f,19
B84a,17.798477,-64.612125,5,2,1,1,f,32
B85a,17.786017,-64.588905,5,2,1,1,f,34
B86a,17.786979,-64.636544,5,2,1,1,f,25
B87a,17.790450,-64.599319,5,2,1,1,f,26
B88a,17.791817,-64.597917,5,2,1,1,f,21
B89a,17.791976,-64.633288,5,2,1,1,f,13
B90a,17.792836,-64.638484,5,2,1,1,f,11
B91a,17.797238,-64.597965,5,2,1,1,f,26
B92a,17.797670,-64.600327,5,2,1,1,f,25
B93a,17.798768,-64.631464,5,2,1,1,f,14
B94a,17.800548,-64.634781,5,2,1,1,f,28
B95a,17.804622,-64.633875,5,2,1,1,f,27
B96a,17.782835,-64.645938,5,2,1,1,f,32
B97a,17.787766,-64.595994,5,2,1,1,f,37
E98,17.759002,-64.632517,5,1,2,1,f,4
E99,17.769119,-64.665145,5,1,2,1,f,9
E100,17.712997,-64.567518,5,1,2,1,f,83
E101,17.716215,-64.560475,5,1,2,1,f,80
E102,17.766873,-64.609483,5,1,2,1,f,47
E103,17.775677,-64.525622,5,1,2,1,f,95
E104,17.696478,-64.653633,5,1,2,1,f,46
E105,17.699346,-64.634805,5,1,2,1,f,64
E106,17.709966,-64.607090,5,1,1,1,f,73
E107,17.712564,-64.620783,5,1,2,1,f,65
E108,17.713008,-64.621730,5,1,1,1,f,62
E109,17.718136,-64.602448,5,1,2,1,f,68
E110,17.726072,-64.570932,5,1,1,1,f,79
E111,17.727427,-64.570944,5,1,1,1,f,76
E112,17.733801,-64.564871,5,1,2,1,f,74
E113,17.735630,-64.562058,5,1,1,1,f,73
E114,17.737553,-64.547459,5,1,1,1,f,65
E115,17.742590,-64.539015,5,1,2,1,f,70
E116,17.749829,-64.537662,5,1,2,1,f,75
E117,17.753182,-64.513172,5,1,2,1,f,52
E118,17.773561,-64.564745,5,1,2,1,f,81
E119,17.773851,-64.527965,5,1,1,1,f,97
E120,17.775353,-64.566647,5,1,1,1,f,82
E121,17.777306,-64.548272,5,1,1,1,f,86
E122,17.780565,-64.536039,5,1,1,1,f,81
E123,17.782768,-64.543132,5,1,1,1,f,80
E124,17.783507,-64.563888,5,1,2,1,f,75
E125,17.785273,-64.569091,5,1,1,1,f,73
E126,17.791456,-64.530001,5,1,2,1,f,78
E127,17.796183,-64.560697,5,1,2,1,f,59
E128,17.799376,-64.556952,5,1,2,1,f,90
E129,17.712875,-64.637756,5,1,2,1,f,47
E130,17.764801,-64.529774,5,1,2,1,f,98
E131,17.765818,-64.515164,5,1,1,1,f,88
E132,17.769856,-64.576030,5,1,1,1,f,67
E133,17.721502,-64.632649,5,1,2,1,f,12
E134,17.733388,-64.615784,5,1,2,1,f,4
E135,17.765232,-64.643891,5,1,2,1,f,14
E136,17.713569,-64.662746,5,1,2,1,f,15
E137,17.762525,-64.588697,5,1,2,1,f,8
E138,17.703614,-64.664540,5,1,2,1,f,35
E139,17.756401,-64.563652,5,1,2,1,f,26
E140,17.761800,-64.566529,5,1,1,1,f,32
E141,17.767352,-64.660414,5,1,2,1,f,7
E142,17.768359,-64.648163,5,1,2,1,f,21
E143,17.770018,-64.665625,5,1,1,1,f,22
E144,17.774536,-64.665667,5,1,1,1,f,26
E145,17.742559,-64.599365,5,1,2,1,f,12
E146,17.742670,-64.585693,5,1,2,1,f,37
E147a,17.760770,-64.637249,5,2,1,1,f,11
E148a,17.747276,-64.517366,5,2,1,1,f,77
E149a,17.766222,-64.521298,5,2,1,1,f,93
E150a,17.685564,-64.662017,5,2,1,1,f,75
E151a,17.709220,-64.587756,5,2,1,1,f,71
E152a,17.710456,-64.602380,5,2,1,1,f,74
E153a,17.718407,-64.568980,5,2,1,1,f,84
E154a,17.718714,-64.586896,5,2,1,1,f,73
E155a,17.749514,-64.520214,5,2,1,1,f,71
E156a,17.752984,-64.538632,5,2,1,1,f,76
E157a,17.762744,-64.561350,5,2,1,1,f,79
E158a,17.771287,-64.566611,5,2,1,1,f,79
E159a,17.776995,-64.530349,5,2,1,1,f,91
E160a,17.781491,-64.533217,5,2,1,1,f,68
E161a,17.787427,-64.525250,5,2,1,1,f,77
E162a,17.710579,-64.587296,5,2,1,1,f,74
E163a,17.767926,-64.534516,5,2,1,1,f,95
E164a,17.746390,-64.572524,5,2,1,1,f,14
E165a,17.760832,-64.574536,5,2,1,1,f,5
E166a,17.760786,-64.580194,5,2,1,1,f,4
E167a,17.730241,-64.613870,5,2,1,1,f,28
E168a,17.750490,-64.568316,5,2,1,1,f,8
E169a,17.766756,-64.623629,5,2,1,1,f,30
E170a,17.777080,-64.576565,5,2,1,1,f,35
E171a,17.742107,-64.599361,5,2,1,1,f,11
L172,17.762338,-64.497688,5,1,2,1,f,93
L173,17.781068,-64.470491,5,1,2,1,f,92
L174,17.768088,-64.513769,5,1,2,1,f,91
L175,17.772190,-64.509088,5,1,2,1,f,81
L176,17.761850,-64.502399,5,1,1,1,f,51
L177,17.780734,-64.514347,5,1,2,1,f,86
L178,17.781331,-64.495488,5,1,1,1,f,75
L179,17.781367,-64.490772,5,1,1,1,f,63
L180,17.789556,-64.483294,5,1,2,1,f,83
L181,17.791107,-64.516792,5,1,2,1,f,95
L182,17.793016,-64.503603,5,1,2,1,f,95
L183,17.796954,-64.520143,5,1,2,1,f,75
L184,17.800471,-64.473951,5,1,1,1,f,80
L185,17.801694,-64.491413,5,1,1,1,f,90
L186,17.805760,-64.491446,5,1,2,1,f,76
L187,17.806009,-64.458432,5,1,1,1,f,66
L188,17.806037,-64.454659,5,1,2,1,f,57
L189,17.806150,-64.499468,5,1,1,1,f,77
L190,17.808804,-64.447134,5,1,2,1,f,63
L191,17.808839,-64.502321,5,1,1,1,f,67
L192,17.809685,-64.509874,5,1,2,1,f,61
L193,17.810460,-64.526389,5,1,1,1,f,52
L194,17.810475,-64.524503,5,1,1,1,f,49
L195,17.814351,-64.490574,5,1,1,1,f,62
L196,17.814579,-64.460388,5,1,1,1,f,50
L197,17.814599,-64.516991,5,1,2,1,f,44
L198,17.814935,-64.473127,5,1,1,1,f,72
L199,17.815785,-64.480209,5,1,2,1,f,75
L200,17.816100,-64.498136,5,1,2,1,f,56
L201,17.817933,-64.494850,5,1,1,1,f,58
L202,17.818265,-64.510418,5,1,2,1,f,46
L203,17.823675,-64.511879,5,1,2,1,f,95
L204,17.825122,-64.500098,5,1,2,1,f,90
L205,17.827681,-64.460495,5,1,1,1,f,80
L206,17.776285,-64.505349,5,1,2,1,f,85
L207,17.805494,-64.525876,5,1,2,1,f,70
L208,17.811170,-64.492906,5,1,1,1,f,81
L209,17.826137,-64.485484,5,1,1,1,f,77
L210,17.824792,-64.484057,5,1,2,1,f,39
L211,17.824814,-64.481227,5,1,2,1,f,39
L212a,17.753652,-64.510818,5,2,1,1,f,72
L213a,17.774456,-64.508163,5,2,1,1,f,83
L214a,17.779144,-64.486038,5,2,1,1,f,67
L215a,17.788895,-64.510643,5,2,1,1,f,74
L216a,17.793859,-64.451730,5,2,1,1,f,69
L217a,17.796749,-64.488070,5,2,1,1,f,96
L218a,17.801456,-64.463111,5,2,1,1,f,74
L219a,17.805344,-64.486726,5,2,1,1,f,90
L220a,17.805424,-64.534836,5,2,1,1,f,46
L221a,17.807068,-64.497589,5,2,1,1,f,75
L222a,17.810614,-64.446677,5,2,1,1,f,62
L223a,17.815591,-64.445774,5,2,1,1,f,86
L224a,17.815623,-64.501434,5,2,1,1,f,53
L225a,17.816968,-64.502860,5,2,1,1,f,44
L226a,17.819883,-64.475998,5,2,1,1,f,54
L227a,17.823081,-64.471307,5,2,1,1,f,51
L228a,17.825129,-64.499155,5,2,1,1,f,90
L229a,17.770842,-64.508133,5,2,1,1,f,86
L230a,17.776726,-64.506768,5,2,1,1,f,81
L231a,17.824796,-64.483586,5,2,1,1,f,38
N232,17.738598,-64.892094,5,1,2,1,f,5
N233,17.768072,-64.880617,5,1,2,1,f,7
N234,17.770881,-64.870273,5,1,1,1,f,33
N235,17.737198,-64.896794,5,1,2,1,f,39
N236,17.743969,-64.897336,5,1,2,1,f,48
N237,17.779481,-64.668542,5,1,2,1,f,44
N238,17.765882,-64.725942,5,1,1,1,f,65
N239,17.771338,-64.869807,5,1,2,1,f,85
N240,17.786051,-64.744055,5,1,2,1,f,63
N241,17.711975,-64.888987,5,1,2,1,f,47
N242,17.752574,-64.895070,5,1,2,1,f,68
N243,17.734944,-64.896298,5,1,2,1,f,39
N244,17.757365,-64.718316,5,1,2,1,f,6
N245,17.762243,-64.728736,5,1,2,1,f,4
N246,17.707016,-64.887992,5,1,2,1,f,25
N247,17.710209,-64.884726,5,1,2,1,f,17
N248,17.738115,-64.895389,5,1,1,1,f,31
N249,17.761184,-64.694777,5,1,2,1,f,21
N250,17.761607,-64.698082,5,1,1,1,f,27
N251,17.763640,-64.724034,5,1,1,1,f,28
N252,17.774374,-64.684528,5,1,1,1,f,27
N253,17.785298,-64.777529,5,1,2,1,f,30
N254,17.713340,-64.888058,5,1,2,1,f,38
N255,17.774593,-64.811844,5,1,2,1,f,28
N256a,17.761834,-64.671679,5,2,1,1,f,7
N257a,17.766258,-64.734433,5,2,1,1,f,6
N258a,17.774806,-64.686889,5,2,1,1,f,70
N259a,17.784974,-64.763379,5,2,1,1,f,69
N260a,17.769865,-64.882050,5,2,1,1,f,56
N261a,17.777589,-64.678428,5,2,1,1,f,41
N262a,17.708353,-64.889892,5,2,1,1,f,60
N263a,17.755747,-64.696612,5,2,1,1,f,16
N264a,17.758889,-64.698999,5,2,1,1,f,5
N265a,17.721926,-64.887677,5,2,1,1,f,20
N266a,17.740382,-64.894470,5,2,1,1,f,15
N267a,17.783844,-64.788360,5,2,1,1,f,21
N268a,17.785131,-64.745932,5,2,1,1,f,28
N269a,17.764440,-64.882465,5,2,1,1,f,5
S270,17.681795,-64.832119,5,1,2,1,f,8
S271,17.683636,-64.876437,5,1,1,1,f,8
S272,17.695805,-64.782302,5,1,2,1,f,3
S273,17.636730,-64.868413,5,1,2,1,f,67
S274,17.638223,-64.853822,5,1,2,1,f,58
S275,17.642596,-64.820885,5,1,2,1,f,91
S276,17.647682,-64.808214,5,1,2,1,f,51
S277,17.659965,-64.798912,5,1,2,1,f,43
S278,17.681004,-64.719474,5,1,2,1,f,61
S279,17.639042,-64.862783,5,1,1,1,f,53
S280,17.639649,-64.846298,5,1,2,1,f,65
S281,17.643152,-64.858113,5,1,1,1,f,43
S282,17.643532,-64.865656,5,1,2,1,f,45
S283,17.643836,-64.881208,5,1,2,1,f,47
S284,17.644095,-64.853883,5,1,2,1,f,45
S285,17.645188,-64.833633,5,1,1,1,f,42
S286,17.646717,-64.863333,5,1,2,1,f,50
S287,17.647297,-64.849675,5,1,1,1,f,46
S288,17.647418,-64.884543,5,1,1,1,f,58
S289,17.648381,-64.830367,5,1,2,1,f,49
S290,17.648859,-64.875606,5,1,2,1,f,54
S291,17.667368,-64.779665,5,1,1,1,f,46
S292,17.668880,-64.762243,5,1,1,1,f,51
S293,17.677129,-64.749128,5,1,2,1,f,45
S294,17.677805,-64.723685,5,1,1,1,f,57
S295,17.682035,-64.704874,5,1,2,1,f,61
S296,17.682799,-64.720905,5,1,2,1,f,49
S297,17.683026,-64.746357,5,1,1,1,f,44
S298,17.688546,-64.683254,5,1,1,1,f,55
S299,17.690957,-64.665366,5,1,2,1,f,52
S300,17.650805,-64.812486,5,1,2,1,f,52
S301,17.672886,-64.768880,5,1,2,1,f,45
S302,17.678567,-64.739716,5,1,1,1,f,51
S303,17.686607,-64.750162,5,1,2,1,f,12
S304,17.687631,-64.736504,5,1,2,1,f,15
S305,17.704773,-64.687648,5,1,2,1,f,7
S306,17.657722,-64.846011,5,1,2,1,f,31
S307,17.659139,-64.839429,5,1,2,1,f,31
S308,17.675732,-64.803782,5,1,2,1,f,23
S309,17.652620,-64.860095,5,1,1,1,f,39
S310,17.654279,-64.875662,5,1,2,1,f,38
S311,17.658381,-64.871935,5,1,2,1,f,34
S312,17.660121,-64.830957,5,1,1,1,f,27
S313,17.660684,-64.867246,5,1,2,1,f,35
S314,17.661870,-64.788093,5,1,2,1,f,39
S315,17.662388,-64.830038,5,1,1,1,f,23
S316,17.662595,-64.903549,5,1,1,1,f,22
S317,17.664447,-64.802727,5,1,2,1,f,29
S318,17.666507,-64.774944,5,1,2,1,f,37
S319,17.667549,-64.809355,5,1,1,1,f,30
S320,17.667482,-64.864960,5,1,2,1,f,22
S321,17.679265,-64.762816,5,1,2,1,f,21
S322,17.682461,-64.759077,5,1,1,1,f,9
S323,17.684647,-64.716210,5,1,1,1,f,31
S324,17.686487,-64.712457,5,1,1,1,f,27
S325,17.691575,-64.698836,5,1,2,1,f,26
S326,17.694342,-64.692264,5,1,1,1,f,23
S327,17.712618,-64.668394,5,1,2,1,f,7
S328,17.672810,-64.777362,5,1,2,1,f,31
S329,17.688774,-64.709179,5,1,2,1,f,39
S330,17.708024,-64.677308,5,1,1,1,f,23
S331a,17.684033,-64.882097,5,2,1,1,f,6
S332a,17.684507,-64.879745,5,2,1,1,f,4
S333a,17.635710,-64.880652,5,2,1,1,f,73
S334a,17.637753,-64.855702,5,2,1,1,f,63
S335a,17.690849,-64.678091,5,2,1,1,f,50
S336a,17.642978,-64.828428,5,2,1,1,f,53
S337a,17.644315,-64.830326,5,2,1,1,f,43
S338a,17.648073,-64.814815,5,2,1,1,f,48
S339a,17.650622,-64.832275,5,2,1,1,f,49
S340a,17.650693,-64.872797,5,2,1,1,f,46
S341a,17.655013,-64.796978,5,2,1,1,f,51
S342a,17.659586,-64.790898,5,2,1,1,f,45
S343a,17.662288,-64.791867,5,2,1,1,f,45
S344a,17.683337,-64.711013,5,2,1,1,f,57
S345a,17.690933,-64.668194,5,2,1,1,f,49
S346a,17.655374,-64.806877,5,2,1,1,f,50
S347a,17.690373,-64.680915,5,2,1,1,f,49
S348a,17.676248,-64.796718,5,2,1,1,f,13
S349a,17.684302,-64.755324,5,2,1,1,f,14
S350a,17.656876,-64.839877,5,2,1,1,f,28
S351a,17.681009,-64.769902,5,2,1,1,f,21
S352a,17.653935,-64.864350,5,2,1,1,f,35
S353a,17.653944,-64.863407,5,2,1,1,f,34
S354a,17.656322,-64.850709,5,2,1,1,f,27
S355a,17.661216,-64.810234,5,2,1,1,f,35
S356a,17.665759,-64.807452,5,2,1,1,f,31
S357a,17.665441,-64.889443,5,2,1,1,f,17
S358a,17.667880,-64.870619,5,2,1,1,f,22
S359a,17.684059,-64.731757,5,2,1,1,f,36
S360a,17.686260,-64.738376,5,2,1,1,f,18
S361a,17.688372,-64.703519,5,2,1,1,f,30
S362a,17.681625,-64.751528,5,2,1,1,f,34
S363a,17.689686,-64.708245,5,2,1,1,f,36
SA364,17.781897,-64.753917,5,1,2,1,f,2
SA365,17.783290,-64.749687,5,1,2,1,f,4
SA366,17.783231,-64.756288,5,1,2,1,f,56
SA367,17.784565,-64.758659,5,1,2,1,f,40
SA368,17.789163,-64.749744,5,1,2,1,f,40
SA369,17.789610,-64.750220,5,1,2,1,f,42
SA370,17.790020,-64.754940,5,1,2,1,f,87
SA371,17.790028,-64.753997,5,1,2,1,f,79
SA372,17.782796,-64.754398,5,1,2,1,f,9
SA373,17.783248,-64.754402,5,1,2,1,f,12
SA374,17.782319,-64.757222,5,1,2,1,f,29
SA375,17.786900,-64.750194,5,1,2,1,f,23
SA376a,17.782370,-64.751564,5,2,1,1,f,3
SA377a,17.785012,-64.759135,5,2,1,1,f,69
SA378a,17.790045,-64.752111,5,2,1,1,f,54
SA379a,17.790492,-64.752587,5,2,1,1,f,93
SA380a,17.783252,-64.753931,5,2,1,1,f,11
SA381a,17.785059,-64.753948,5,2,1,1,f,19
